-11.697586	-2.1965754	-10.983176	-6.373722	-18.997103	-5.9320655	-11.122293	-5.6783676
-9.808133	-1.5785493	-3.99359	-2.1475039	-7.094425	-8.166314	-2.7526703	-6.493611
-9.145596	-8.512282	-3.0903158	-6.398516	-7.6863475	-7.7541523	-4.0968947	-7.2351737
-3.8846035	-3.334377	-4.7318754	-0.902518	-1.1996472	-9.845293	-2.0135992	-0.3969857
-2.4078689	-0.9649416	-5.3089323	-2.544034	-0.70716727	-1.2062747	3.0952373	-0.13784535
-3.8016949	-7.870999	-5.242895	-4.1191483	-7.6678014	-1.3125257	-4.2899995	-5.013729
-8.704743	-9.888627	-6.1484795	-2.4143267	-7.963008	-3.5509632	-11.173842	-8.231633
-4.7095547	-6.508629	-7.297095	-6.447086	-6.4477434	-4.1756425	-8.389873	-6.700815
-3.5840154	-8.949894	-6.383916	-3.8326337	0.91216916	-6.5081453	-5.233083	-3.7394495
-5.4203734	-7.9000053	-6.019047	-0.41908553	-1.4988468	-3.6657758	-6.056189	-4.951253
-2.064401	-11.953224	-4.258562	-2.2665374	-6.0583763	-4.9499965	-3.5038185	-5.5589857
-4.509208	-5.0477324	-4.460368	-5.222459	-2.1571813	-5.8669186	-2.513733	-5.7126055
-4.8251348	-11.617326	-1.1031425	-1.7287867	-8.900991	-3.2404025	-5.009968	-4.061796
1.7466244	-2.6815147	0.7217023	-2.4552243	3.3580606	-4.446906	-1.9316772	-4.2908115
-4.8652444	-5.4554744	-4.410228	-5.7674065	-9.379129	-6.819619	-4.375745	-5.613929
-0.46184206	-3.9629288	-1.8967367	-5.672753	-2.7694697	-0.9069522	-4.1073413	-2.2862494
-7.29916	-4.6712875	-4.328366	-3.455907	-7.7016144	-4.1431074	0.4395558	-2.4884067
-3.940995	-7.9418464	-5.4377675	-6.609366	-5.071387	-4.5006223	-2.979841	-6.9958262
-1.4121618	-4.672106	0.54624856	-4.136672	-2.8776684	-6.579071	-2.2879684	-5.653265
-1.1493336	-2.4412255	-6.9105296	-4.4151864	-2.136723	-1.6973758	-2.5234878	-3.536497
-4.0248694	-7.0937977	-2.622755	-9.782623	-0.60878915	-4.2373595	-3.5650392	-9.4633465
-9.958878	-3.9390032	-3.2195435	-8.718549	-4.62026	-6.2233176	-3.6258624	-5.607891
-6.7005916	-3.7756789	-4.6771564	-3.8865962	-4.588039	-2.0606782	-2.9973364	-4.0386634
-7.991767	-4.9733696	-4.7366457	-2.8284094	-5.1777806	-7.140578	-1.0969057	-3.7300575
-6.075689	-3.386924	-2.9524245	-0.51707506	-0.2262856	-3.7770967	-3.0225773	-1.3534889
-0.41568437	-3.2135737	-10.617813	-3.3962185	-5.1613836	1.8422159	1.116675	-6.1121626
-5.3565025	-9.232263	-4.446853	-5.788875	-6.6996627	-6.9128647	-3.9382927	-7.782805
-3.647528	-6.012105	-2.8092396	-6.2354584	-3.0595436	-1.6608917	-4.0078645	-7.856033
-12.088585	-5.970913	-12.965929	-13.347888	-5.7905035	-4.385697	-5.39862	-5.379256
-6.6429906	-5.2478147	-7.8343177	-5.5236607	-7.1177354	-12.002797	-4.79039	-8.113252
-0.84183675	-1.3040767	-4.1807237	-2.268511	0.12026247	-3.2418468	-3.61208	-3.671095
-9.5761795	-6.7984633	-4.9796686	-10.514326	-3.7847989	-13.247137	-10.143055	-11.411026
-8.601477	-4.4068975	-2.795409	-1.4210411	-3.2220504	-2.9621565	-2.390868	-6.7047997
-3.2733295	-3.8127449	-2.6542025	0.5163212	-2.5702279	-6.3706594	-1.7931067	-4.996791
-1.6074915	-7.2884955	-2.1407912	-5.2014055	-6.698642	-6.5714107	-5.360015	-5.666817
-12.158913	-9.646479	-2.80321	-8.02861	-8.611894	-4.52972	-5.9532347	-6.0272703
0.2106498	1.6266203	1.6843929	-6.542275	-2.3214684	0.6365677	4.0641403	1.0677493
-1.4738994	-2.9604795	0.15506443	2.0691383	-2.08922	-2.0264082	-1.5394796	-0.9791565
-1.4865345	-0.011236827	-6.5518675	-2.503352	-2.2190328	-4.3083596	-0.29675454	-1.7687995
-7.1999917	-10.99202	-7.1010566	-2.122239	-11.589452	-3.8006186	-7.062251	-4.293011
-11.249947	-3.5405357	-9.579284	-2.5911512	-2.668455	-6.2687955	-3.499004	-5.855213
-4.5148125	-5.795529	-2.6065762	-5.560438	-5.279617	-6.29453	-3.7415602	-5.810442
-9.416061	-10.877189	-4.5592194	-8.6306505	-10.14796	-6.4717674	-1.9886526	-4.6605988
-2.4781828	-0.9151484	-2.6848078	-3.2831364	2.3140604	1.3724102	1.838297	-2.2401772
-6.4241014	-2.0994885	-5.091416	-3.803005	-6.1743097	-5.322391	-3.9785638	-5.821561
-2.5241203	-3.6870253	-3.2899876	-7.458794	-2.495489	-2.181131	-1.6341403	-3.8400538
-3.3207939	-10.252318	-6.502687	-5.8331895	-4.511832	-1.9212497	-5.3484244	-0.46106148
-5.1393585	-9.290626	-10.038543	-8.512979	-4.2448235	-8.655459	-8.9537945	-11.536856
-1.4192858	2.6587403	1.2888212	1.2605537	4.4966516	1.2464949	6.821481	3.665103
-4.0440345	-3.4197013	-3.4628246	-1.0041565	-3.218811	-0.34971744	-1.7353767	-2.2857416
1.0739866	-8.646731	-10.44305	-7.141471	2.6260874	-7.643126	-2.4335015	-1.9578006
-10.418322	-10.437672	-1.5239092	-6.560176	-4.6315255	-5.9550495	-2.8017185	-4.945754
-5.1763954	-0.49123764	-9.006982	-0.99314994	0.5112712	-5.5339923	1.28887	-2.4951031
-1.5873554	-11.524959	-5.0284123	-11.984879	1.2769854	-9.10159	-0.4432386	-3.876633
-11.140082	-5.730088	-7.9874687	-7.0712605	-9.176032	-10.320159	-4.323468	-5.652801
-3.321046	-2.3202987	-1.5142576	-3.9873626	-0.8503732	-4.04352	-0.8353624	-2.820879
-6.173915	-1.9712858	-0.056330044	-7.341867	-9.704967	-9.549774	-2.8506145	-5.6649523
-3.3430681	-4.0274463	-3.8275406	-3.776325	-1.9174324	-6.4898424	0.5960614	-5.216914
0.7118966	-1.927849	1.4963446	3.0982013	0.3804366	-1.0012474	4.760515	1.5440203
-6.5830574	-0.31850687	0.46431938	1.2315582	-0.80223495	-4.72068	-0.19589679	-2.8932562
-5.758344	-14.851718	-8.077701	0.54031056	-7.888146	-1.4656452	3.0749733	0.3774039
-1.7271227	-3.6358893	-0.26291037	-4.9941244	-9.706417	-1.6401404	0.70857525	0.41282177
-3.3179615	-7.2362328	-4.949443	-6.8534145	-3.5755775	-2.2412817	1.3309137	-4.34732
1.3163538	4.474395	1.8414563	5.452576	0.84586906	0.49826303	6.649766	7.4901567
-1.8238666	-0.777743	-3.2010198	-2.4299703	-6.700991	-3.053791	3.8563628	2.6655166
0.36513013	-5.0346775	-0.084569216	-2.784181	-1.6265199	-7.2116613	0.5777901	-0.89213604
-5.699693	-2.5898538	1.1352789	-10.086777	-6.5570774	-8.14819	-0.28162584	-4.6660304
-0.34272704	-5.14026	-1.170688	-0.61455697	1.7818888	-7.455524	-1.1355875	-6.3592715
-2.726352	-2.1185997	-1.4587154	-2.4439015	1.3622774	-2.9046931	3.009516	1.6693296
-4.35003	-3.0438535	-4.9617076	-1.8361598	-0.76163197	-4.559613	-1.3474073	-5.3268447
0.6844271	-2.8486094	1.7895371	0.06483451	-4.2442675	3.010072	4.665532	3.0969088
-3.7654712	-3.8425236	-2.7455683	3.5676591	-3.3635411	-0.25417185	3.1093845	3.421576
-3.9039903	-1.168928	-2.1355689	0.21483915	-1.9176682	-1.7044257	0.7302903	-2.0544794
1.9993916	5.4222455	6.0279775	2.5822861	7.9093003	4.6651907	5.8435974	4.318947
0.8051753	-3.4499977	3.107008	2.6249328	3.3893335	0.8252673	5.80572	2.2274175
-5.718127	0.25492203	-1.8262022	-2.7693968	-4.1498585	-6.4300313	2.5339105	1.8177066
4.676033	-0.37014404	1.4774036	-5.8928375	2.4592834	-1.1771698	4.619839	2.657815
1.5201511	-0.3457521	1.8116153	-3.571613	1.7550008	-0.6312889	4.5054784	3.1569388
-9.842602	-5.2788277	-9.635746	-7.5190196	-8.685921	-6.7176723	-1.0403208	-4.8203964
-0.82408816	3.6127512	2.7285724	-1.3758155	2.9435291	-2.6084495	4.504494	2.505457
-1.9223168	-7.007449	2.33894	-2.2889874	-2.0963678	3.4852386	5.3042574	-1.6893444
-3.776279	-4.4920993	-4.5200458	-4.884098	-1.9906225	-4.771901	-2.2140522	-4.2109156
-5.677574	1.0440172	0.99805415	-7.389795	3.4852943	0.7764028	5.687693	1.9020449
-3.985136	-3.2047808	-3.6030433	-1.2050942	-2.0811412	-0.8285666	1.118454	-1.271027
-0.75860405	4.3411517	0.32828283	0.24804737	-1.0620759	3.4238107	5.315588	5.7019906
-1.2393249	1.4867096	-2.6075428	-4.4069366	-2.555152	0.42241988	4.7732687	1.1614602
-0.94002897	-0.49787936	0.87055105	-2.240291	-4.76567	-2.8318946	-0.742122	-4.457049
1.2037957	1.5726719	3.2187111	2.6858742	2.2771337	-1.0287434	0.87424564	2.4671073
-2.7639434	0.50403565	-2.1720593	-7.01062	-1.6468376	0.9866556	-0.096141264	-1.2071202
-5.5788555	0.4912844	-3.8891566	3.848795	-0.50855696	-2.7149231	6.0355825	5.147495
0.64621115	-2.1025739	-3.9755204	-3.3151844	-0.7227855	1.1385199	0.5731679	-1.0249543
1.7880307	-5.8325777	-3.2569284	0.8069196	0.20342423	-2.1408317	3.5534058	1.2515062
-1.1044494	0.4027991	-1.7152762	1.3013763	1.0002866	-1.2657747	4.9455433	3.6810544
-9.825323	0.2933855	-5.054226	-4.993543	-11.876132	-6.802314	-1.1580839	-3.0185413
-6.684613	2.1535306	-2.1594443	1.2372816	-5.8400316	-4.2154946	4.308237	2.6974697
-3.7612731	-5.4797225	-2.3558416	-6.117665	-6.808486	-5.9603934	-0.78686047	0.5840658
-4.98798	-4.558482	-0.9762099	-3.1713135	-1.058284	-7.8771086	4.9546876	5.587846
-3.6492672	1.9104682	-4.0681586	5.552227	4.655873	-3.2877808	4.9619327	4.302516
3.6615856	1.928395	3.0215902	2.496832	1.632693	-0.36104327	6.576851	4.020393
-4.3446617	-6.5511866	-3.4135978	-4.6172724	-5.850273	-4.0268955	-0.38348565	-0.07284244
-2.9183006	-0.89835227	-0.13124514	-5.1689596	-7.707145	-1.9959195	1.6647654	1.010212
3.214017	-4.586118	4.8083167	0.2606249	1.7702599	0.08074665	7.7253556	6.6237106
1.512778	1.2371801	-1.8144989	0.6369686	3.9109848	-2.246554	6.6041894	4.531529
-4.1162415	1.1593404	3.087239	0.1773578	-3.640021	-0.06488013	5.7165956	5.147319
1.027166	-4.3341103	-2.2210171	-1.459589	-7.1053925	-4.3996754	2.0895078	1.1748868
-3.1768224	-4.2610536	-0.7361454	-2.112102	-2.7337172	-6.7099094	1.5579507	-0.5883732
-1.6177995	-3.39035	-3.2193065	1.7235588	-0.85436964	-1.3256118	1.2401655	0.06817722
8.370965	0.0062557063	-2.376051	1.6234858	-0.74590987	-0.8936256	10.695373	7.037302
-0.7210943	0.3819611	1.3592207	-0.15885465	-4.5555534	-2.4080348	1.1752428	1.6159661
2.1891394	0.050827343	-5.619598	-0.37824392	-3.433142	-3.2511663	-1.454016	2.3159993
2.304982	1.9159712	-0.63212776	0.055245083	-2.2811904	-3.4792514	10.455349	11.022278
6.54306	1.7059263	3.975357	7.494043	-0.39472276	5.37542	9.868076	9.232699
-5.192747	1.4593989	1.1947296	4.9458313	4.6502085	-0.7481511	4.4823055	4.0716076
-0.34993967	4.259424	7.7242775	0.12809467	4.8448033	4.2127934	8.163399	8.386092
5.6610775	-3.3936434	-2.3017092	-0.66483897	-2.3166046	3.215519	9.647877	7.5669975
3.706587	0.22310416	-0.24215636	0.8968948	1.9980974	0.51607203	4.6932125	6.2313485
1.3392646	-4.5725746	-3.0300708	-0.543389	-2.6521008	0.7121185	0.51584816	-0.74005604
4.2286663	-0.59563667	2.5796266	3.628993	-1.0403755	3.7325249	6.8944244	5.7997193
0.5907844	-2.0357757	-6.067175	-8.311008	-2.51985	-9.875681	-0.4974022	-0.55798495
0.63154364	1.1260508	2.6397085	0.4164257	3.2132127	-0.5103591	8.143301	6.286832
2.4198644	3.0927324	2.6667523	2.893159	1.0068738	3.971929	10.412645	9.66969
1.7106937	-1.0441073	0.5174605	4.205906	2.887699	-2.2610836	2.982478	3.1779575
1.2505083	-4.654892	-2.275082	5.4851155	3.972486	1.9755255	6.3282347	6.7023993
-0.30415988	0.45095602	4.0654206	3.8799226	-0.2677638	-0.7060335	7.0751233	7.2773685
-0.34250674	-2.4959695	-2.570182	-1.0323884	-2.6634068	-0.65149003	2.7771316	2.5443192
3.775351	2.3494775	4.394832	1.9020962	1.6948187	-0.5833131	7.101807	6.909741
-2.5777318	-5.5376825	-4.2149363	-5.465122	1.9965795	-5.330588	0.58762145	1.9805025
1.8403023	0.95310843	-4.681774	-7.739143	-1.2775812	-0.82072645	0.8007288	2.0978346
8.229237	3.2585633	3.9985611	4.3398585	-0.52061146	-3.030922	5.748091	8.031588
-1.6433133	-0.570257	1.3513665	-6.4156456	-2.0039737	-6.7041216	-0.34987482	0.84362215
1.271134	3.9604847	3.7642949	1.2949188	3.7559085	0.569157	5.03622	5.91506
6.1262584	-2.2210248	7.652916	2.5244446	4.717369	2.423385	5.234782	6.9924912
10.680786	-3.594725	6.60614	4.426608	1.9964161	-0.07557615	10.351985	10.3017
4.6246314	-3.8794558	-0.5612949	-5.9138136	1.6433101	5.6556892	4.2939043	4.508744
-0.1720063	1.7244551	2.708886	3.844354	1.5527289	4.6246605	3.944977	8.346655
-0.26406702	-2.04793	-5.6533623	-3.522426	1.370063	-2.192144	4.218725	3.8247387
3.0016365	3.4344122	-0.015188376	0.036195118	-2.444762	4.851785	10.522004	12.501756
-1.3427986	-6.166212	4.1195793	-1.7464923	-2.8494225	-4.3752856	4.3017974	6.4168324
2.427658	3.6206722	5.804686	5.147515	6.739483	2.4867206	9.043041	11.6163435
2.7081425	2.2232072	1.3838148	5.457285	4.449117	3.4591007	9.553264	11.660858
-1.269517	1.1578455	1.5267415	3.4380143	4.1974754	1.5673528	5.2189612	8.366372
7.3250628	1.8505976	4.503353	4.540335	3.0064545	1.8853068	5.5701613	6.157074
1.8104384	2.6809683	4.0061665	-1.7659475	2.7721477	3.2179966	3.8640518	4.954991
1.4565432	4.98483	-0.26594225	5.8692636	3.9727688	0.81836444	6.706198	8.925939
5.5419364	2.7488186	1.2112626	2.9467552	0.021817207	5.2025757	8.084874	8.53484
2.1437151	1.1211443	2.8994048	2.0893993	-1.3543289	-2.3412488	7.80792	8.556701
-0.9616715	5.5158067	0.9277433	-1.832973	-0.4993172	1.5136752	6.181871	8.177619
-1.4529816	-3.0293915	-0.40386334	-0.7551826	-2.1368237	-1.4349285	4.872613	4.912332
-1.7193784	-1.8139392	3.5655682	1.4132925	2.6923046	-6.0298896	5.9969997	7.116098
-3.719596	-9.393765	-3.9312356	1.0301222	0.66945934	-1.8742071	5.388614	8.966675
-0.99340427	-1.0236428	0.065339245	5.1720643	1.3250567	-0.17865531	4.95611	5.5096807
-0.76125306	-0.21173668	0.46628252	-0.8275814	-2.8172798	-8.501944	6.6227965	6.867376
-1.1717138	-3.4684706	-0.5803831	0.26100874	-2.1785502	-1.2020662	7.1245966	6.995054
-0.37294006	2.9040127	-1.0405334	3.2815852	4.469296	-3.1980774	2.5685427	6.158702
0.9860565	5.4752955	10.867754	3.01152	6.837483	7.6071835	8.954303	10.219266
8.787405	-0.73671037	5.003384	1.2181401	-3.711483	5.7484746	11.928321	11.173309
4.328553	4.353386	2.757124	-0.5206231	4.2097764	0.5522169	6.065565	5.9920607
-5.248761	3.8215365	-2.2809274	-1.6420158	2.5301852	-4.348936	4.376746	8.017359
1.0610914	1.044214	-0.9940869	5.372777	6.0807204	5.430948	6.9726996	10.047334
2.0130193	-2.0908878	0.4272849	-5.135852	0.0142711	1.2766336	5.697224	4.6518164
6.4777412	0.91994077	5.719487	-1.2092382	2.0329266	3.6321778	10.412838	11.54672
-3.3599508	3.6574786	-6.2633514	-8.238561	-4.675656	-5.167467	5.5811405	8.710587
-1.8394281	0.6251977	1.2748277	4.166548	4.724805	5.98242	11.769545	13.189665
6.889547	9.839013	7.803913	11.939446	11.151273	8.4956255	11.940171	12.581878
8.115222	2.4578536	2.593659	10.60998	9.434869	4.0794926	10.732148	11.68831
-5.7204933	-8.106871	3.2578104	4.016974	-7.3829665	-4.974348	7.112714	7.6932297
6.082194	1.7178042	1.7208765	10.102632	3.2642155	-1.7219996	9.742442	12.046489
2.8986652	-2.2314153	-0.46644717	4.117713	-1.8799381	1.3029621	5.8021455	6.7111135
8.153396	7.255254	8.783803	7.3581934	10.579868	6.623201	12.103076	13.121195
3.9737675	0.6090378	2.7413733	4.220866	1.5970072	-4.2304964	8.011244	11.105881
0.9934134	7.0472054	7.789948	2.4730058	1.3588566	3.301892	9.38485	11.276207
1.6264932	-0.7841205	1.7290045	-4.0522475	3.6109698	-1.2537142	5.4438133	5.8948417
-0.9010686	-2.606536	-0.8962552	7.90574	-1.6711155	2.1983297	8.202377	8.692372
0.16730435	0.5485789	4.8553576	3.4962773	5.9702773	-1.5620121	10.620757	9.38124
8.513987	4.4708943	1.3716688	6.9298544	6.4533525	8.8344145	14.5628195	14.450747
3.4215074	4.2876487	7.014137	7.793923	-3.9814656	3.1167307	13.248407	12.65375
2.3728476	-2.232703	4.0602627	3.6823611	5.6598673	5.903732	10.635537	11.816246
4.1459894	0.44791606	-0.096643604	0.50780106	0.6756852	0.4352716	8.892597	7.7250504
1.2742245	4.520446	0.2729277	4.7915573	6.1102123	4.781776	9.024708	9.222832
3.0810738	1.4343014	2.306499	7.3791585	5.7065606	-1.4514279	8.168093	10.1574135
5.9634147	5.6252227	0.011757374	6.4303985	2.6139548	2.8183641	11.594274	10.409904
-1.2314255	-7.862356	-1.0901991	2.9900646	-13.614288	-5.95981	5.001176	7.6839437
0.18902755	1.9173274	5.4838657	4.1597905	2.4225261	-5.8448987	9.443899	10.483932
7.317493	3.0881414	6.807052	6.7758017	3.588691	3.9489493	8.780591	8.469965
0.8579228	6.1725097	-0.82520115	6.4970675	1.1085244	2.6130476	10.190151	13.306479
6.0434246	-0.047455788	2.6183064	-2.5194032	0.91104794	-0.22011136	7.1034713	7.806235
6.3687034	7.7905455	3.7625089	5.3627295	4.84272	6.5232425	7.1972556	5.518378
3.3309321	-0.41624612	8.763286	4.32635	6.907072	3.3523984	9.9553585	9.726535
5.4714584	8.603486	4.248956	8.649159	2.3140876	0.5322027	10.896861	10.583184
9.536362	4.5328074	4.897173	9.409538	4.8231874	6.697141	11.2790575	10.408713
7.678681	-10.122774	0.58286417	1.0788769	4.815056	1.2967541	12.894376	13.112629
12.135327	5.6777596	-0.30458292	5.9505067	5.1605268	-0.052214622	11.734174	11.863628
0.3151509	3.8309999	8.003308	5.6378136	6.5147667	6.8887234	13.175374	14.323367
5.430607	-1.54429	6.1502814	3.863381	-1.6210867	2.0171344	4.8034706	5.9799423
12.263374	3.90131	5.0937705	2.1657922	6.894859	6.4001613	14.604534	15.205015
2.5191302	7.429136	2.7480197	6.001711	-3.094602	4.004259	8.943575	9.993233
9.867673	11.819962	6.06372	11.446621	6.2433577	7.129175	16.68392	16.419735
4.888825	8.11748	6.91096	-2.2933812	4.948493	3.7544057	9.312203	10.08557
5.884343	5.1400685	4.4177976	5.691652	4.63932	6.3742867	7.671117	9.192642
9.750217	7.8763733	12.884962	10.065584	8.638095	5.998596	17.28687	16.657911
3.422773	7.2672343	5.7786536	6.6820235	7.474079	5.6460032	12.34707	10.549213
3.0536835	5.631216	2.0516722	3.0188134	0.9359981	2.047044	8.983049	10.916436
9.354143	7.216101	4.516772	13.0786705	5.8411417	6.27293	12.077772	13.794322
8.33255	2.0301218	1.7760936	-0.73973167	-4.0341825	4.191844	11.626967	13.461492
1.0583739	5.4521136	8.259983	10.062127	8.419746	5.7729883	9.844427	12.40346
8.965324	8.831019	0.2844739	8.3688965	11.51297	-0.07623036	14.227706	13.753115
9.203991	4.5481114	8.597992	9.600399	3.2361894	1.5152386	11.348879	12.102328
5.219714	0.70939887	10.141609	9.215231	3.9360776	5.396841	10.913205	12.18687
4.119292	10.681741	11.612133	10.708945	1.697918	5.35423	14.038709	12.358331
3.9902914	6.493807	4.7140436	5.3854218	6.734924	3.1110435	9.421754	7.531746
6.4442716	0.83672684	0.35869122	2.1678493	9.348555	4.68403	6.8577795	6.6378584
4.1232734	5.903328	12.254559	13.544801	10.158169	2.9116745	17.583288	16.417698
7.205016	10.129787	13.121937	12.936086	8.276594	7.7164555	14.98446	15.488836
13.98114	8.356382	14.059517	12.824133	13.25686	12.588602	13.720224	15.026736
9.702389	7.0499206	5.5915875	2.7273655	4.3189344	0.46108466	10.632353	11.76207
14.3500805	14.226524	15.72814	11.941762	15.261841	11.963828	14.647775	16.905243
7.7366343	7.2550545	-0.22320494	10.358806	7.9238205	5.157618	13.298411	12.949223
1.3973945	0.6261611	5.6273055	7.30455	1.2360467	2.4759169	9.342391	10.986436
8.132548	6.852653	8.131725	9.987585	8.154867	9.074992	11.57798	10.5485935
10.2498255	10.069791	11.1628895	11.913669	8.9156475	8.771826	13.9224825	13.266828
6.3911424	12.376163	9.672265	13.772422	-5.6390243	1.2961143	15.273732	15.737634
8.416007	8.887395	11.006016	8.825028	8.262951	7.7952437	9.50386	10.806186
4.8252316	8.358559	12.1315365	11.642298	3.6083512	4.7650666	11.58585	12.00262
7.4844146	5.6860285	5.150099	9.3282	8.254153	6.707553	11.658656	10.406243
12.549199	11.559121	10.016627	13.251501	11.783791	7.254207	14.107297	12.898819
7.7437363	15.86047	10.839602	13.272106	10.473015	10.673296	16.562124	16.641
7.529173	10.044349	6.77331	11.469986	10.054727	6.1208267	14.572708	15.531882
-0.55231506	2.9698281	2.7742827	9.537088	3.3951516	3.9775019	10.504325	11.029668
22.12881	17.228104	23.185265	20.993546	18.659636	18.886194	23.742445	21.747704
11.630635	8.463385	14.450455	11.944656	8.287025	9.032203	14.871226	14.320678
13.962332	11.032555	13.917226	15.150057	13.570128	11.5773115	16.615227	16.605019
16.050777	9.920697	14.170117	13.614848	7.981262	6.0715413	16.56075	16.96798
7.4620337	5.000134	11.183804	8.561208	8.183811	3.9581127	11.23453	11.632406
7.228019	6.335949	5.8720183	8.808412	8.6530285	4.563465	11.062876	10.036823
8.0266285	10.266175	11.605949	14.67952	11.523387	8.822364	12.778693	13.477783
10.3578205	12.016543	12.519447	9.442851	11.47182	9.402091	12.899864	13.082844
11.555264	11.274881	8.0517235	12.051179	8.3138895	6.5806627	12.548809	14.919713
11.671112	3.6925328	9.705368	11.834281	11.454979	3.1937315	12.940444	12.830712
10.953465	9.225442	10.755521	13.083057	10.112451	4.725711	10.7580385	12.040556
16.812475	13.638468	15.743115	17.980312	12.971288	11.332494	17.738832	16.81633
9.148572	7.2809258	10.727659	9.980844	1.9584613	7.282435	9.783506	9.52206
11.718638	12.369406	5.406118	7.413596	11.531128	8.568118	11.317482	10.442888
15.921754	12.328102	14.542214	12.159078	12.053578	10.14007	14.696775	15.335889
7.533851	8.830654	11.147634	15.322377	12.507287	8.173336	14.22496	14.514974
10.206813	10.454445	12.401154	13.18068	12.870793	12.8215685	12.893881	11.44582
12.988459	14.234139	15.172765	16.260561	13.388827	14.34094	15.679026	15.224414
14.0775385	14.915215	14.061788	13.764626	14.941374	15.386232	15.699089	14.767207
12.399127	9.912756	5.8925295	10.880494	10.639709	9.613457	9.0941	12.167608
14.526685	11.178025	13.001739	15.557546	14.629428	13.795702	14.598007	14.306602
12.947408	13.82161	13.485715	13.933222	15.790296	13.09963	14.976324	14.830322
10.69751	10.541847	11.878292	12.890406	10.10487	12.080883	13.960897	12.447777
10.16119	12.162099	12.302754	15.075082	10.644702	10.293412	17.483011	16.877756
13.677277	11.139069	16.302202	16.541016	16.33533	10.374891	14.492053	15.893145
17.299324	15.388446	17.432571	16.32412	18.514793	15.354856	15.715083	16.932926
11.690016	9.511824	12.050542	12.94651	12.612668	8.333102	13.673549	12.592022
16.729809	14.610919	17.05924	18.012543	16.572071	11.757696	18.447533	18.476057
18.282757	19.344278	20.828257	20.016115	18.773104	19.755207	20.695318	20.495464
15.558288	15.197102	15.172027	13.849716	13.811773	14.752375	15.16013	15.297125
12.636955	12.663923	11.792634	11.9791155	11.872719	9.265939	12.094315	12.226129
11.302476	11.314713	9.173251	10.64894	10.768602	10.523978	10.134736	10.924935
16.01181	17.31745	18.26803	18.797148	17.709015	16.49393	17.664515	18.644156
22.17986	20.347565	20.896025	22.627579	19.487244	18.31977	21.64451	21.747553
18.384739	16.93224	18.902983	17.34682	19.135456	17.467026	17.90173	18.012695
13.874536	13.2654085	13.229028	12.604445	14.196388	13.001556	12.491979	14.121403
15.0646715	8.74523	14.507365	13.849046	16.240364	8.283469	14.848095	14.956078
